"name","dept","area","count","adjustedcount","year"
Boleslaw K. Szymanski,Rensselaer Polytechnic Institute,tcss,1.0,0.33333,2014
Boleslaw K. Szymanski,Rensselaer Polytechnic Institute,tcss,1.0,0.5,2018
Brett Snider,University of Exeter,tcss,1.0,0.2,2021
Brian E. Vaughn,Auburn University,socnet,1.0,0.25,2013
Brian E. Vaughn,Auburn University,socnet,1.0,0.25,2019
Brian Francis,Lancaster University,socnet,1.0,0.33333,2014
Brian Rubineau,McGill University,socnet,1.0,0.33333,2019
Brijesh Singh,Indian Institute of Technology Guwahati,tcss,1.0,0.33333,2021
Bruce A. Desmarais,Pennsylvania State University,nips,1.0,0.25,2012
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.33333,2014
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.25,2015
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.2,2017
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.16667,2018
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.33333,2020
Bruce Cronin,University of Greenwich,socnet,1.0,0.33333,2019
C. S. Shaijumon,Indian Institute of Space Science and Technology,tcss,1.0,0.25,2020
Caitlin E. Hughes,Flinders University,socnet,1.0,0.33333,2017
Caitlin Porter,University of Memphis,socnet,1.0,0.25,2013
Camellia Sarkar,Institute of Biological Psychiatry,tcss,1.0,0.5,2016
Camille Roth,CNRS,socnet,1.0,0.5,2010
Camille Roth,CNRS,socnet,1.0,0.25,2013
Carl Nordlund,Linköping university,socnet,1.0,1.0,2007
Carl Nordlund,Linköping university,socnet,1.0,1.0,2016
Carl Nordlund,Linköping university,socnet,1.0,1.0,2020
Carla Fernandes,ISPA,socnet,1.0,0.25,2019
Carlo Piccardi,Politecnico di Milano,socnet,1.0,0.33333,2017
Carlo Piccardi,Politecnico di Milano,socnet,1.0,0.2,2018
Carmen Ramos Carvajal,Universidad de Oviedo,socnet,1.0,0.5,2006
Carol Xiaojuan Ou,Tilburg University,tcss,1.0,0.33333,2018
Carolyn J. Anderson,University of Illinois at Urbana-Champaign,socnet,1.0,0.33333,1999
Carter T. Butts,University of California - Irvine,kdd,1.0,0.25,2017
Carter T. Butts,University of California - Irvine,sigmetrics,1.0,0.25,2011
Carter T. Butts,University of California - Irvine,socnet,1.0,0.33333,1999
Carter T. Butts,University of California - Irvine,socnet,1.0,1.0,2001
Carter T. Butts,University of California - Irvine,socnet,1.0,1.0,2003
Carter T. Butts,University of California - Irvine,socnet,1.0,1.0,2006
Carter T. Butts,University of California - Irvine,socnet,1.0,1.0,2007
Carter T. Butts,University of California - Irvine,socnet,1.0,0.25,2012
Carter T. Butts,University of California - Irvine,socnet,2.0,0.53333,2013
Carter T. Butts,University of California - Irvine,socnet,1.0,0.2,2015
Carter T. Butts,University of California - Irvine,socnet,1.0,0.2,2016
Carter T. Butts,University of California - Irvine,socnet,1.0,0.2,2017
Carter T. Butts,University of California - Irvine,socnet,2.0,1.0,2018
Carter T. Butts,University of California - Irvine,socnet,1.0,0.5,2020
Carter T. Butts,University of California - Irvine,socnet,1.0,0.5,2021
Carter T. Butts,University of California - Irvine,www,1.0,0.25,2019
Catherine A. Calder,University of Texas at Austin,socnet,1.0,0.33333,2016
Catholijn M. Jonker,TU Delft,ijcai,1.0,0.5,2001
Catholijn M. Jonker,TU Delft,ijcai,1.0,0.33333,2016
Catholijn M. Jonker,TU Delft,ijcai,2.0,0.53333,2017
Catholijn M. Jonker,TU Delft,tcss,1.0,0.33333,2020
Chadi Abdallah,National Council for Scientific Research,tcss,1.0,0.2,2019
Chaitanya P. Shivade,Amazon,acl,1.0,0.33333,2016
Chaitanya P. Shivade,Amazon,emnlp,1.0,0.5,2018
Chaitanya P. Shivade,Amazon,naacl,1.0,0.25,2015
Chaitanya P. Shivade,Amazon,tcss,1.0,0.33333,2021
Chamil Kulatunga,Waterford Institute of Technology,tcss,1.0,0.2,2019
Chandra Muller,University of Texas at Austin,socnet,1.0,0.2,2006
Changjun Jiang,Tongji University,asplos,1.0,0.25,2017
Changjun Jiang,Tongji University,sc,1.0,0.25,2014
Changjun Jiang,Tongji University,tcss,1.0,0.25,2018
Changjun Jiang,Tongji University,tcss,1.0,0.25,2019
Changjun Jiang,Tongji University,tcss,2.0,0.5,2020
Changjun Jiang,Tongji University,tcss,1.0,0.2,2021
Changqing Luo,Virginia Commonwealth University,tcss,1.0,0.16667,2020
Chao Liang,Wuhan University,aaai,1.0,0.16667,2014
Chao Liang,Wuhan University,aaai,1.0,0.16667,2018
Chao Liang,Wuhan University,cvpr,1.0,0.25,2011
Chao Liang,Wuhan University,ijcai,1.0,0.16667,2016
Chao Liang,Wuhan University,ijcai,1.0,0.14286,2020
Chao Liang,Wuhan University,tcss,1.0,0.125,2017
Charith Perera,Cardiff University,tcss,1.0,0.25,2015
Chau Yuen,Singapore University of Technology and Design,icra,1.0,0.16667,2017
Chau Yuen,Singapore University of Technology and Design,tcss,1.0,0.16667,2018
Chau Yuen,Singapore University of Technology and Design,tcss,1.0,0.11111,2019
Chelsea C. White III,Georgia Institute of Technology,tcss,1.0,0.25,2021
Chen Diao,Lanzhou University of Technology,iros,1.0,0.2,2013
Chen Diao,Lanzhou University of Technology,tcss,1.0,0.33333,2019
Chen Lv,Nanyang Technological University,tcss,1.0,0.125,2018
Cheng Long,Nanyang Technological University,aaai,1.0,0.11111,2020
Cheng Long,Nanyang Technological University,icde,2.0,0.41667,2019
Cheng Long,Nanyang Technological University,icde,3.0,0.72619,2021
Cheng Long,Nanyang Technological University,kdd,1.0,0.25,2019
Cheng Long,Nanyang Technological University,kdd,1.0,0.1,2020
Cheng Long,Nanyang Technological University,sigmod,2.0,0.5,2013
Cheng Long,Nanyang Technological University,sigmod,2.0,0.41667,2014
Cheng Long,Nanyang Technological University,sigmod,1.0,0.25,2017
Cheng Long,Nanyang Technological University,sigmod,1.0,0.2,2018
Cheng Long,Nanyang Technological University,sigmod,1.0,0.33333,2020
Cheng Long,Nanyang Technological University,tcss,1.0,0.2,2020
Cheng Long,Nanyang Technological University,vldb,1.0,0.33333,2013
Cheng Long,Nanyang Technological University,vldb,1.0,0.33333,2014
Cheng Long,Nanyang Technological University,vldb,1.0,0.25,2020
Chengwei Liu,European School of Management and Technology,socnet,1.0,0.5,2016
Chenhan Zhang,Southern University of Science and Technology,tcss,1.0,0.2,2021
Cherie Noteboom,Dakota State University,tsc,1.0,0.5,2020
Chi Harold Liu,Beijing Institute of Technology,aaai,1.0,0.14286,2020
Chi Harold Liu,Beijing Institute of Technology,aaai,1.0,0.16667,2021
Chi Harold Liu,Beijing Institute of Technology,icde,1.0,0.14286,2020
Chi Harold Liu,Beijing Institute of Technology,icde,1.0,0.14286,2021
Chi Harold Liu,Beijing Institute of Technology,tcss,1.0,0.25,2015
Chi Zhang,Xi'an Jiaotong University,aaai,1.0,0.2,2017
Chi Zhang,Xi'an Jiaotong University,aaai,1.0,0.16667,2020
Chi Zhang,Xi'an Jiaotong University,asplos,1.0,0.16667,2021
Chi Zhang,Xi'an Jiaotong University,chiconf,1.0,0.083333,2020
Chi Zhang,Xi'an Jiaotong University,chiconf,1.0,0.083333,2021
Chi Zhang,Xi'an Jiaotong University,cvpr,1.0,0.2,2016
Chi Zhang,Xi'an Jiaotong University,cvpr,1.0,0.2,2018
Chi Zhang,Xi'an Jiaotong University,cvpr,3.0,0.54286,2019
Chi Zhang,Xi'an Jiaotong University,cvpr,4.0,0.84286,2020
Chi Zhang,Xi'an Jiaotong University,dac,1.0,0.16667,2014
Chi Zhang,Xi'an Jiaotong University,eccv,1.0,0.2,2014
Chi Zhang,Xi'an Jiaotong University,fast,2.0,0.41667,2002
Chi Zhang,Xi'an Jiaotong University,fast,1.0,0.11111,2004
Chi Zhang,Xi'an Jiaotong University,fse,1.0,0.33333,2017
Chi Zhang,Xi'an Jiaotong University,iccv,2.0,0.30952,2015
Chi Zhang,Xi'an Jiaotong University,iccv,3.0,0.47619,2019
Chi Zhang,Xi'an Jiaotong University,icra,1.0,0.5,1996
Chi Zhang,Xi'an Jiaotong University,icra,2.0,0.5,2010
Chi Zhang,Xi'an Jiaotong University,icra,1.0,0.25,2015
Chi Zhang,Xi'an Jiaotong University,ijcai,1.0,0.2,2018
Chi Zhang,Xi'an Jiaotong University,iros,1.0,0.2,2007
Chi Zhang,Xi'an Jiaotong University,iros,1.0,0.33333,2008
Chi Zhang,Xi'an Jiaotong University,iros,3.0,0.625,2009
Chi Zhang,Xi'an Jiaotong University,iros,1.0,0.33333,2015
Chi Zhang,Xi'an Jiaotong University,iros,1.0,0.11111,2019
Chi Zhang,Xi'an Jiaotong University,mobicom,1.0,0.25,2020
Chi Zhang,Xi'an Jiaotong University,mobisys,1.0,0.33333,2019
Chi Zhang,Xi'an Jiaotong University,nips,2.0,0.4,2020
Chi Zhang,Xi'an Jiaotong University,nsdi,1.0,0.16667,2021
Chi Zhang,Xi'an Jiaotong University,osdi,1.0,0.2,2004
Chi Zhang,Xi'an Jiaotong University,sensys,1.0,0.25,2014
Chi Zhang,Xi'an Jiaotong University,siggraph-asia,1.0,0.2,2017
Chi Zhang,Xi'an Jiaotong University,tcss,1.0,0.2,2019
Chi Zhang,Xi'an Jiaotong University,usenixatc,1.0,0.2,2018
Chi Zhang,Xi'an Jiaotong University,vldb,1.0,0.125,2019
Chien-Te Wu,University of Tokyo,socnet,1.0,0.2,2020
Chih-Hang Wu,Kansas State University,tcss,1.0,0.33333,2019
Ching-Ling Cheng,National Taiwan Normal University,socnet,1.0,0.33333,2019
Chris Hankin,Imperial College London,lics,1.0,0.5,1999
Chris Hankin,Imperial College London,popl,1.0,0.5,1994
Chris Hankin,Imperial College London,socnet,1.0,0.5,2015
Chris J. Lintott,ZOONIVERSE,aaai,1.0,0.25,2015
Chris J. Lintott,ZOONIVERSE,tsc,1.0,0.2,2019
Chris Muelder,University of California - Davis,socnet,1.0,0.2,2014
Chris Muelder,University of California - Davis,vis,1.0,0.5,2008
Chris Muelder,University of California - Davis,vis,1.0,0.33333,2009
Christian R. Shelton,University of California - Riverside,aaai,1.0,0.33333,2018
Christian R. Shelton,University of California - Riverside,cvpr,1.0,0.5,2012
Christian R. Shelton,University of California - Riverside,icml,1.0,0.5,2002
Christian R. Shelton,University of California - Riverside,icml,1.0,0.2,2006
Christian R. Shelton,University of California - Riverside,icml,1.0,0.5,2014
Christian R. Shelton,University of California - Riverside,icml,1.0,0.5,2015
Christian R. Shelton,University of California - Riverside,icra,1.0,0.5,2008
Christian R. Shelton,University of California - Riverside,icra,1.0,0.5,2009
Christian R. Shelton,University of California - Riverside,icra,1.0,0.25,2011
Christian R. Shelton,University of California - Riverside,ijcai,1.0,0.33333,2003
Christian R. Shelton,University of California - Riverside,nips,1.0,1.0,2000
Christian R. Shelton,University of California - Riverside,nips,1.0,0.2,2001
Christian R. Shelton,University of California - Riverside,nips,1.0,0.33333,2006
Christian R. Shelton,University of California - Riverside,siggraph,1.0,0.33333,2009
Christian R. Shelton,University of California - Riverside,socnet,1.0,0.33333,2013
Christian Steglich,University of Groningen,socnet,1.0,0.5,2008
Christian Steglich,University of Groningen,socnet,2.0,0.53333,2010
Christian Steglich,University of Groningen,socnet,1.0,0.33333,2011
Christian Steglich,University of Groningen,socnet,2.0,0.58333,2012
Christian Steglich,University of Groningen,socnet,1.0,0.2,2018
Christian Steglich,University of Groningen,socnet,2.0,0.58333,2020
Christianne J. de Poot,Vrije Universiteit Amsterdam,socnet,1.0,0.25,2017
Christofer R. Edling,Lunds Universitet,socnet,1.0,0.33333,2004
Christofer R. Edling,Lunds Universitet,socnet,1.0,0.5,2012
Christofer R. Edling,Lunds Universitet,socnet,1.0,0.33333,2015
Christophe Vandeviver,Universiteit Gent,socnet,1.0,0.33333,2020
Christopher C. Yang,Drexel University,icra,1.0,0.33333,1994
Christopher C. Yang,Drexel University,icra,1.0,0.33333,1996
Christopher C. Yang,Drexel University,icra,2.0,0.58333,1997
Christopher C. Yang,Drexel University,tcss,1.0,0.2,2016
Christopher C. Yang,Drexel University,tcss,1.0,0.5,2018
Christopher C. Yang,Drexel University,www,1.0,0.5,2003
Christopher Marquis,Cornell University,socnet,1.0,0.5,2006
Christopher McCarty,University of Florida,socnet,1.0,0.16667,2003
Christopher McCarty,University of Florida,socnet,1.0,0.25,2006
Christopher McCarty,University of Florida,socnet,1.0,0.33333,2007
Christopher McCarty,University of Florida,socnet,1.0,0.16667,2010
Christopher McCarty,University of Florida,socnet,1.0,0.2,2018
Christopher McCarty,University of Florida,socnet,1.0,0.33333,2020
Christopher Phethean,University of Southampton,tsc,1.0,0.2,2018
Christopher Steven Marcum,National Institute of Allergy and Infectious Diseases,socnet,1.0,0.25,2019
Chunming Rong,University of Stavanger,tcss,1.0,0.25,2018
Claudia Wagner,GESIS,emnlp,1.0,0.33333,2020
Claudia Wagner,GESIS,tcss,1.0,0.25,2014
Claudia Wagner,GESIS,www,1.0,0.25,2014
Claudia Wagner,GESIS,www,1.0,0.2,2017
Cliff Lampe,University of Michigan,chiconf,1.0,0.5,2004
Cliff Lampe,University of Michigan,chiconf,2.0,0.66667,2007
Cliff Lampe,University of Michigan,chiconf,1.0,0.25,2010
Cliff Lampe,University of Michigan,chiconf,2.0,0.5,2012
Cliff Lampe,University of Michigan,chiconf,1.0,0.25,2013
Cliff Lampe,University of Michigan,chiconf,2.0,0.75,2015
Cliff Lampe,University of Michigan,chiconf,3.0,0.83333,2016
Cliff Lampe,University of Michigan,chiconf,1.0,0.25,2017
Cliff Lampe,University of Michigan,socnet,1.0,0.2,2014
Cohen R. Simpson,University of Oxford,socnet,1.0,1.0,2015
Cohen R. Simpson,University of Oxford,socnet,1.0,1.0,2016
Cohen R. Simpson,University of Oxford,socnet,1.0,1.0,2020
Colin M. Gray,Purdue University,chiconf,1.0,1.0,2014
Colin M. Gray,Purdue University,chiconf,1.0,0.33333,2015
Colin M. Gray,Purdue University,chiconf,1.0,1.0,2016
Colin M. Gray,Purdue University,chiconf,1.0,0.25,2017
Colin M. Gray,Purdue University,chiconf,2.0,0.36667,2018
Colin M. Gray,Purdue University,chiconf,3.0,1.3333,2019
Colin M. Gray,Purdue University,chiconf,2.0,0.45,2020
Colin M. Gray,Purdue University,chiconf,2.0,0.4,2021
Colin M. Gray,Purdue University,tsc,1.0,0.25,2018
Congyu Wu,University of Texas at Austin,tcss,1.0,0.5,2018
Conrado Manuel,Universidad Complutense de Madrid,socnet,1.0,0.25,2011
Cuihua Shen,University of California - Davis,socnet,1.0,0.5,2015
D. Wayne Osgood,Pennsylvania State University,socnet,1.0,0.2,2011
D. Wayne Osgood,Pennsylvania State University,socnet,1.0,0.33333,2018
Damian A. Tamburri,VU University Amsterdam,tcss,1.0,1.0,2019
Danching Ruan,Hong Kong Baptist University,socnet,1.0,0.33333,2005
Danching Ruan,Hong Kong Baptist University,socnet,1.0,0.33333,2013
Daniel A. McFarland,Stanford University,acl,1.0,0.25,2016
Daniel A. McFarland,Stanford University,emnlp,1.0,0.33333,2009
Daniel A. McFarland,Stanford University,naacl,1.0,0.33333,2009
Daniel A. McFarland,Stanford University,socnet,1.0,0.25,2012
Daniel Dajun Zeng,University of Arizona,tcss,1.0,0.33333,2017
Daniel Maier,Universitat der Bundeswehr München,icra,1.0,0.5,2010
Daniel Maier,Universitat der Bundeswehr München,icra,1.0,0.33333,2011
Daniel Maier,Universitat der Bundeswehr München,icra,1.0,0.33333,2015
Daniel Maier,Universitat der Bundeswehr München,iros,1.0,0.5,2012
Daniel Maier,Universitat der Bundeswehr München,iros,1.0,0.33333,2013
Daniel Maier,Universitat der Bundeswehr München,socnet,1.0,0.125,2018
Daniel Maier,Universitat der Bundeswehr München,socnet,1.0,0.33333,2019
Daniele Mascia,Libera Università Internazionale degli Studi Sociali Guido Carli,socnet,1.0,0.25,2016
Daniele Mascia,Libera Università Internazionale degli Studi Sociali Guido Carli,socnet,1.0,0.33333,2019
Danupol Hoonsopon,Chulalongkorn University,tcss,1.0,0.2,2019
Darren M. Scott,McMaster University,socnet,1.0,0.33333,2008
David A. Bright,Deakin University,socnet,1.0,0.33333,2017
David A. Bright,Deakin University,socnet,1.0,0.25,2020
David A. Bright,Deakin University,socnet,1.0,0.33333,2021
David A. Rolls,CSIRO,socnet,1.0,0.11111,2013
David A. Rolls,CSIRO,socnet,1.0,0.2,2016
David Ben-Arieh,Kansas State University,tcss,1.0,0.33333,2019
David E. Eagle,Duke Global Health Institute,socnet,1.0,0.5,2015
David J. Yates,University of Massachusetts Amherst,ndss,1.0,0.2,1996
David J. Yates,University of Massachusetts Amherst,osdi,1.0,0.25,1994
David J. Yates,University of Massachusetts Amherst,sigcomm,1.0,0.25,1993
David J. Yates,University of Massachusetts Amherst,sigmetrics,1.0,0.25,1996
David J. Yates,University of Massachusetts Amherst,sigmetrics,1.0,0.25,1997
David J. Yates,University of Massachusetts Amherst,tsc,1.0,0.33333,2021
David Reitter,Pennsylvania State University University Park,aaai,1.0,0.5,2012
David Reitter,Pennsylvania State University University Park,acl,1.0,0.5,2007
David Reitter,Pennsylvania State University University Park,acl,2.0,1.0,2016
David Reitter,Pennsylvania State University University Park,acl,1.0,0.5,2017
David Reitter,Pennsylvania State University University Park,acl,1.0,0.33333,2018
David Reitter,Pennsylvania State University University Park,acl,1.0,0.25,2019
David Reitter,Pennsylvania State University University Park,emnlp,1.0,0.33333,2006
David Reitter,Pennsylvania State University University Park,emnlp,1.0,0.33333,2015
David Reitter,Pennsylvania State University University Park,emnlp,1.0,0.25,2019
David Reitter,Pennsylvania State University University Park,emnlp,1.0,0.25,2020
David Reitter,Pennsylvania State University University Park,naacl,1.0,0.33333,2006
David Reitter,Pennsylvania State University University Park,naacl,1.0,0.5,2018
David Reitter,Pennsylvania State University University Park,tcss,1.0,0.33333,2019
David Schoch,University of Konstanz,socnet,1.0,0.33333,2017
David Schoch,University of Konstanz,socnet,1.0,1.0,2018
David W. Matula,Southern Methodist University,socnet,1.0,0.33333,2008
Davide Vega,Universitat Politècnica de Catalunya,tsc,1.0,0.2,2019
De-Nian Yang,Academia Sinica,aaai,1.0,0.2,2018
De-Nian Yang,Academia Sinica,chiconf,1.0,0.125,2013
De-Nian Yang,Academia Sinica,chiconf,1.0,0.14286,2014
De-Nian Yang,Academia Sinica,chiconf,1.0,0.125,2016
De-Nian Yang,Academia Sinica,icde,1.0,0.25,2019
De-Nian Yang,Academia Sinica,icde,2.0,0.30952,2021
De-Nian Yang,Academia Sinica,kdd,1.0,0.25,2011
De-Nian Yang,Academia Sinica,kdd,1.0,0.25,2012
De-Nian Yang,Academia Sinica,kdd,1.0,0.25,2013
De-Nian Yang,Academia Sinica,kdd,1.0,0.14286,2016
De-Nian Yang,Academia Sinica,kdd,1.0,0.16667,2017
De-Nian Yang,Academia Sinica,uist,1.0,0.16667,2012
De-Nian Yang,Academia Sinica,uist,1.0,0.2,2014
De-Nian Yang,Academia Sinica,uist,1.0,0.14286,2017
De-Nian Yang,Academia Sinica,vldb,1.0,0.25,2011
De-Nian Yang,Academia Sinica,vldb,1.0,0.25,2013
De-Nian Yang,Academia Sinica,vldb,1.0,0.16667,2020
De-Nian Yang,Academia Sinica,www,1.0,0.14286,2016
De-Nian Yang,Academia Sinica,www,1.0,0.16667,2020
Dean Lusher,Swinburne University of Technology,socnet,1.0,0.25,2007
Dean Lusher,Swinburne University of Technology,socnet,1.0,0.25,2012
Dean Lusher,Swinburne University of Technology,socnet,1.0,0.2,2013
Debaditya Barman,Visva-Bharati University,tcss,1.0,0.25,2019
Debaditya Barman,Visva-Bharati University,tcss,1.0,0.25,2020
Denis Bouyssou,CNRS,socnet,1.0,0.5,2018
Denis Gracanin,Virginia Tech,icra,1.0,0.33333,1993
Denis Gracanin,Virginia Tech,tcss,1.0,0.33333,2017
Denis Gracanin,Virginia Tech,vis,1.0,0.2,2005
Denis Gracanin,Virginia Tech,vis,1.0,0.25,2008
Denis Gracanin,Virginia Tech,vis,1.0,0.25,2009
Denis Gracanin,Virginia Tech,vis,1.0,0.16667,2010
Denis Gracanin,Virginia Tech,vis,1.0,0.14286,2014
Denis Gracanin,Virginia Tech,vis,1.0,0.16667,2020
Denis Helic,Graz University of Technology,kdd,1.0,0.16667,2016
Denis Helic,Graz University of Technology,tsc,1.0,0.2,2019
Denis Helic,Graz University of Technology,www,1.0,0.2,2011
Denis Helic,Graz University of Technology,www,1.0,0.25,2015
